timestep,NO_Hydro_Min_Storage_Level,CH_Pump_Hydro_Open_Min_Storage_Level,FR_Hydro_Reservoir_Min_Storage_Level,FI_Hydro_Reservoir_Min_Storage_Level,SE_Hydro_Reservoir_Min_Storage_Level,SK_Hydro_Reservoir_Min_Storage_Level,NO_Hydro_Max_Storage_Level,CH_Pump_Hydro_Open_Max_Storage_Level,FR_Hydro_Reservoir_Max_Storage_Level,FI_Hydro_Reservoir_Max_Storage_Level,SE_Hydro_Reservoir_Max_Storage_Level,SK_Hydro_Reservoir_Max_Storage_Level
4941,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4942,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4943,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4944,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4945,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4946,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4947,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4948,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4949,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4950,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4951,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4952,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4953,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4954,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4955,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4956,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4957,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4958,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4959,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4960,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4961,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4962,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4963,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4964,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4965,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4966,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4967,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4968,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4969,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4970,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4971,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4972,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4973,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4974,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4975,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4976,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4977,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4978,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4979,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4980,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4981,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4982,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4983,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4984,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4985,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4986,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4987,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4988,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4989,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4990,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4991,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4992,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4993,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4994,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4995,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4996,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4997,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4998,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
4999,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5000,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5001,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5002,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5003,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5004,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5005,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5006,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5007,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5008,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5009,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5010,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5011,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5012,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5013,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5014,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5015,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5016,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5017,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5018,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5019,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5020,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5021,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5022,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5023,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5024,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5025,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5026,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5027,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5028,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5029,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5030,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5031,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5032,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5033,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5034,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5035,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5036,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5037,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5038,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5039,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5040,0.531666667,0.513523278,0.627,0.367992767,0.546790119,0.67,0.957,0.799187731,0.855,0.869981917,0.976972572,0.842
5041,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5042,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5043,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5044,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5045,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5046,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5047,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5048,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5049,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5050,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5051,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5052,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5053,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5054,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5055,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5056,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5057,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5058,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5059,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5060,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5061,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5062,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5063,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5064,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5065,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5066,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5067,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5068,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5069,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5070,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5071,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5072,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5073,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5074,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5075,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5076,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5077,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5078,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5079,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5080,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5081,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5082,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5083,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5084,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5085,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5086,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5087,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5088,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5089,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5090,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5091,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5092,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5093,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5094,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5095,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5096,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5097,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5098,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5099,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5100,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5101,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5102,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5103,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
5104,0.546,0.548779728,0.638,0.358951175,0.532730845,0.658,0.959333333,0.840548655,0.868,0.871971067,0.979572497,0.828
